visitorid,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20
36496,29196,316753,22436,299677,422425,446820,11670,244252,321905,250015,291877,422356,277490,143418,425186,89775,424899,325852,103156,231482
36843,241555,9877,325310,38965,412622,283115,37115,252319,265571,29196,239006,312728,82377,250212,319680,381941,208939,444190,268972,220678
37093,29196,312728,69533,409804,46232,232509,369447,339703,420960,12217,299222,234255,253615,272770,441668,102306,37029,266900,372188,334401
37245,445351,29196,340825,76196,247909,339703,369158,417927,299222,68000,158666,340375,231482,314789,428257,372169,387373,420960,221900,268883
37273,369447,48030,142466,96924,374092,303715,367664,382751,399031,424515,29196,140861,409804,232509,266900,315543,432152,2836,318333,869
37627,7943,48030,290999,247909,133907,445351,316753,65273,369447,179601,299222,253615,29100,339703,279457,354233,320130,441852,56782,409804
37706,359491,400946,350629,393111,62549,389158,405770,12765,190000,138427,279531,455183,215503,294807,103156,255725,5470,12040,465511,191106
37779,142466,12217,445351,312728,315543,247909,232509,299222,84160,316753,318333,448091,17478,153135,48030,119736,320130,56782,415610,441852
37780,257040,247909,341482,29196,161623,445351,369158,119736,227318,420960,299222,17478,12217,334273,314789,85579,80435,318333,232172,62275
37860,369447,247909,315543,320130,109618,84160,12217,243355,453618,291877,110151,389158,118551,7943,285729,441852,316753,32843,187138,339703
37949,84160,445351,12217,316753,303845,384302,179601,354714,116624,103973,2104,363538,244027,25375,125904,268081,180288,459475,441852,345279
38212,445351,29100,341482,247909,227211,438484,369447,389158,7943,389814,213834,243355,463617,133907,320130,122604,299222,100282,112782,51650
38292,316753,65273,253615,339703,409804,344723,22436,299038,369447,198209,320130,325852,393028,46232,234493,192413,78163,367664,446934,279457
38304,445351,316753,231482,312728,438484,100282,84160,321905,12217,355994,444365,122604,213834,379390,448044,232509,190172,128908,243355,395845
38616,272770,37029,400946,369158,29100,111530,247909,84160,341482,374092,453618,119736,301721,109618,314789,243355,456056,17478,285729,444593
38816,29100,116624,291877,228075,212767,168927,420960,179601,340960,453618,277490,345086,190000,268883,339808,441852,184331,417927,272907,166306
38919,219512,190000,110529,301843,91105,206880,350103,11279,321850,89688,187132,19752,254477,260093,120763,384302,230616,7161,290999,315543
39002,341482,29100,290999,272770,247909,119736,48030,257040,369158,216305,304537,29196,266900,420960,320130,310944,342816,308438,417927,19883
39107,29100,333191,41942,441535,110936,344902,253615,391156,299817,308561,45140,4437,20158,68814,56323,318420,152433,21163,223644,365166
39231,341482,161623,29196,231482,369158,420960,227318,257040,119736,279457,189381,437778,454818,25762,268883,152433,118914,350103,191303,289633
39362,290999,179601,247909,29100,299222,445351,341482,318333,241555,11663,420960,133907,158666,369158,9877,119736,170262,399592,38965,17478
39371,109618,29100,243355,341482,424515,84160,272770,400946,374092,461686,112782,215715,369158,299677,86057,447995,344071,240262,235224,301721
39698,112782,48030,29100,9877,241555,341482,38965,257040,325310,384302,234255,247909,298009,272770,239006,231482,250212,268972,37115,400946
39960,9877,241555,38965,325310,412622,37115,283115,265571,252319,239006,82377,319680,381941,268972,250212,322341,269085,220678,308263,44826
40665,247909,445351,341482,133907,29100,320130,216305,290999,65273,441668,109618,119736,339703,456056,259884,369158,342816,243355,62275,213834
40678,445351,231482,299222,316753,29100,250019,118914,360487,318333,268883,172894,12217,420960,166100,428257,286731,158666,315543,243355,289633
40791,29196,46232,272770,312728,409804,369447,316753,162139,198209,157743,279457,37029,65273,213834,444365,339703,176484,22436,253615,266521
40826,445351,299222,369447,65273,247909,303715,29196,318333,111530,384302,234255,204494,367664,190000,112782,366809,11670,115258,288105,266900
41008,65273,231482,445351,133907,204494,7943,306590,215363,190070,68000,304685,37029,385475,153778,85579,315545,247909,116481,428891,292444
41376,369447,316753,29100,65273,247909,158666,253615,299222,133907,339703,234255,344723,209994,161623,22436,102306,318333,299038,390591,441852
41563,133907,69533,400946,359491,350629,369447,62549,393111,12765,138427,294807,405770,10516,103156,389158,52928,279531,215503,379520,287356
42011,441852,345279,158666,350629,374092,4001,445105,183511,450209,89775,91105,21746,361956,116624,138427,438484,61303,449912,288340,448044
42176,9877,241555,38965,325310,412622,37115,283115,265571,252319,239006,82377,319680,250212,268972,381941,322341,269085,220678,308263,44826
42381,17478,137102,314789,436115,37254,175356,441852,124193,272770,359109,226192,51969,206880,181299,323093,289103,23762,283263,318333,345694
42485,48030,316753,112782,272770,320130,232509,312728,339703,12217,257040,389158,234255,400946,304537,62549,409804,459475,308438,7943,20981
42506,133907,316753,65273,253615,339703,69533,344723,409804,22436,290999,445351,198209,299038,325852,158666,215596,231482,234493,247909,179601
42552,445351,133907,7943,96924,231482,65273,316753,315545,299222,438484,422425,190070,155299,379390,415610,37029,389158,91755,321905,204494
42828,461686,218794,171878,32581,10572,133907,29100,35608,108924,400946,445351,438484,75392,307322,180405,250375,84160,285154,40630,379390
42874,37029,232509,312728,234255,69533,29196,441668,257040,359491,29100,133907,161623,12217,389158,7943,103156,80435,294807,215503,400946
42926,133907,48030,309778,84160,441668,445351,393028,441852,243355,355994,384302,455183,231482,345279,109618,321905,240170,65273,37029,382419
43176,445749,461061,445105,287449,29100,227161,82586,243355,340093,34853,110151,353519,143689,444190,438484,69974,393111,276494,450455,309139
43252,29196,7943,29100,299222,312728,290999,374092,318333,292444,48030,399031,341482,420960,445351,382751,367664,243980,424515,369158,140861
43484,354233,158666,133907,133814,247909,29100,234255,65273,369447,339703,316753,378637,144540,69533,190070,253615,68000,390591,98425,323194
43643,247909,445351,369447,133907,29100,290999,158666,354233,68000,315543,109618,234255,243355,320130,279457,299222,257040,453618,216305,339703
43754,315545,320494,422425,112782,193828,272455,369447,388097,441852,65273,456792,402580,279457,82278,17478,380237,409804,283916,119636,449912
43853,9877,241555,38965,325310,412622,37115,283115,265571,239006,252319,82377,319680,250212,268972,381941,322341,269085,220678,308263,44826
44504,91755,369447,65273,316753,339703,247909,253615,341482,409804,22436,320130,198209,344723,299038,299222,356129,274435,279457,350629,325852
44854,316753,48030,231482,7943,12217,320130,445351,109618,384302,62549,122604,84160,257040,243355,253615,339703,312728,400946,69533,65273
44892,369447,65273,29100,441852,299222,69533,393028,350629,409804,445351,344071,268883,92361,148103,420960,372188,461199,345743,215596,424506
44911,400946,455183,350629,359491,219512,62549,190000,393111,138427,12765,5470,405770,143418,279531,103156,235047,454818,215503,255725,389158
45392,151444,161135,339531,133907,225778,42145,29100,102306,354233,247909,331030,317827,316753,279457,54376,179601,53636,207344,369447,280375
45511,48030,219512,29196,29100,9877,69533,241555,455183,232509,316753,231482,325310,38965,133907,409804,400946,37115,412622,122604,283115
46177,48030,445351,316753,84160,12217,231482,69533,369447,448044,213834,460188,109618,355994,400946,62549,455183,438484,118914,350629,315543
46182,48030,272770,29196,312728,409804,400946,316753,384302,69974,46232,453618,257040,34843,253615,339703,546,22436,162139,112782,321089
46276,29100,341482,161623,29196,69533,422425,438484,389158,96924,299222,57788,445351,315543,446820,380237,122604,125751,7943,127537,90240
46732,299222,445351,369447,112782,29196,312728,318333,12217,69533,257040,11663,179601,334273,441852,372188,190000,420960,280375,139515,290999
46752,316753,369447,37029,290999,341482,133907,179601,279457,82278,23762,379520,315545,422425,320494,309778,29100,409804,137697,455183,231482
46824,96924,5411,219512,445351,309778,461686,316753,312728,272770,122604,213834,29196,409804,384302,69533,266900,389158,869,46232,438484
47192,5411,445351,335975,29100,161623,290999,461686,151444,232509,133907,91755,312728,12217,299222,48030,374092,179601,69533,247909,266900
47235,316753,133907,65273,29196,111530,22436,37029,325852,446820,399031,253615,299677,342530,250015,291877,106741,125440,425186,244252,401285
47362,29196,290999,312728,389158,365673,409804,56323,240262,184903,346268,63102,414460,386636,251868,221638,69533,255202,231482,57788,52571
47532,48030,316753,312728,112782,384302,320130,257040,232509,272770,339703,231482,234255,12217,308438,266900,62549,7943,304537,409804,159822
47709,257040,441668,370653,335975,315545,111530,37029,290999,441852,234255,84160,142466,179601,309778,242905,102306,320494,461686,65273,449912
48529,112782,48030,299222,312728,257040,339703,65273,89775,369447,190000,320130,248455,391484,12217,204057,420960,417927,92466,84310,271896
48783,231482,455183,321905,355994,118914,422356,328696,369447,460188,128908,341482,48030,448044,204494,277490,340960,456005,395845,454818,268335
48820,461686,218794,171878,32581,10572,35608,108924,75392,307322,180405,250375,415928,67423,442300,125275,14427,113712,333039,285154,369447
48848,455183,315543,444593,272976,321905,303828,428257,464731,29100,82278,272770,369158,383001,448220,323381,184331,280328,395497,16344,290480
48881,316753,29196,389158,312728,112782,29100,65273,272770,341482,339703,365673,48030,409804,57788,546,184465,184903,213834,231482,228392
48980,299222,309821,96924,175356,17478,190070,204494,231482,334273,225279,374092,301324,65273,36810,33912,13280,110517,315545,436004,363909
49166,341482,29100,247909,369158,279457,244252,119736,400946,384302,456056,301721,299677,272770,62275,7804,453618,290999,393028,338395,329133
49215,219512,231482,455183,355994,118914,48030,460188,321905,393028,328696,422356,204494,340960,456005,448044,128908,441668,161623,268335,395845
49302,29100,232509,112782,183087,299222,167769,158666,449912,128745,332629,456414,337327,441852,168927,179807,350629,315543,175907,227976,354585
49988,84160,280375,272770,445105,231243,16813,152433,243250,391289,316753,189381,206880,227318,89775,411373,385769,97139,12765,279457,338208
50478,290999,179601,242905,449912,11663,29100,355994,369447,170262,399592,84310,441852,51360,73852,455183,111530,328696,232509,441953,218626
50616,420960,268883,283916,286731,272907,424506,361554,188148,360877,456874,388212,442496,405289,76196,306419,390734,286835,127758,461891,165648
50765,48030,29100,133907,400946,111530,69533,272770,382751,455183,374092,231482,424515,232509,15948,399031,119736,453618,29196,215596,394931
50794,84160,56323,346268,365673,251868,184903,386636,389158,409804,65273,240262,221638,52571,54172,127537,255202,184465,170021,63102,16633
50839,247909,84160,272770,400946,109618,453618,243355,369158,315543,285729,110151,291877,301721,320130,17478,187138,279457,299677,32843,119736
50930,91755,316753,369447,341482,234255,29100,247909,461686,422425,339703,5411,320130,315543,253615,65273,320494,119736,315545,12217,198209
51353,65273,339703,112782,299222,190070,204494,231482,320130,253615,33912,417927,309821,341482,68000,369447,22436,316753,266900,314789,437778
51686,369447,29100,247909,65273,29940,119736,342264,259884,409804,299222,379520,342816,369158,449391,316753,456056,288525,216305,46156,334273
51826,112782,48030,312728,234255,248455,313163,232509,12217,91105,320130,461686,29100,272770,316753,254477,391484,546,372188,306590,339703
51976,257040,374092,424515,382751,399031,69533,367664,243980,212216,360487,37254,2836,272770,17478,432152,96883,347414,341482,140861,93067
52092,48030,441668,37029,29196,219512,445351,234255,65273,341482,299222,320130,290999,190000,248455,11279,441852,409804,546,84310,46156
52140,5411,187946,234255,219512,84160,232509,12217,312728,400946,384302,445351,133814,272770,118551,355994,303828,389158,316753,29100,869
52219,7943,445749,272770,255725,170811,390591,380971,405770,158666,304877,357054,345279,412898,272976,450641,271953,91105,438412,77902,438092
52429,290999,179601,84160,12217,287356,69533,312728,22926,384302,170262,133814,315543,369447,140527,52928,120098,242521,125751,448453,829
52701,445351,37029,299222,48030,384302,29196,438484,213834,318333,312728,247909,369447,450209,345279,111530,190000,309778,122604,315543,100282
53012,374092,399031,367664,424515,382751,243980,292444,212216,432152,140861,2836,120541,372845,279052,89262,257575,347414,96883,186214,360487
53024,234255,869,303828,266900,118551,303715,254418,58638,308438,432478,89044,276494,438322,432925,432992,29196,247909,368947,330090,9877
53300,84160,109618,243355,400946,316753,247909,272770,393028,453618,110151,133814,375822,320130,445351,299677,285729,69974,138427,187138,232129
53555,445351,316753,312728,369447,48030,290999,444365,213834,69533,12217,29196,22926,339703,57788,253615,355994,232509,400946,242905,100282
53724,5411,187946,84160,445351,91755,133907,9877,298009,48030,241555,341482,400946,12217,412622,161623,369158,325310,102306,461686,272770
53768,369447,247909,48030,29100,445351,315543,237422,158666,234255,384302,299222,318333,316472,441852,320130,291877,209994,400093,56782,357054
53862,341482,29100,112782,231482,266900,455183,308438,102306,259873,454818,118914,370653,456005,389135,204494,188723,384302,91755,227211,217605
54205,29100,29196,232509,266900,357054,299222,48030,272770,254418,7943,80435,161623,337327,315543,369158,303715,303828,237422,340825,869
54250,112782,316753,231482,299222,48030,445351,253615,312728,318333,204494,62549,268335,12217,422356,409804,448044,13925,339703,248711,139515
54791,354233,37029,158666,389158,320130,445351,122604,247909,438484,316753,190070,463617,57788,341482,378637,446820,51650,49621,90240,334520
54860,234255,355994,29196,247909,64951,118914,84310,242905,299222,191303,320130,460188,445351,29100,51360,158666,214790,192227,318333,91105
54926,29100,48030,7943,299222,133814,232509,161623,445351,29196,374092,382751,292444,318333,315543,424515,399031,357054,393768,367664,279052
