visitorid,recommendation_timestamp,target_itemid,target_event,target_previously_seen,target_cold_at_T,target_rank,history_interaction_count,history_bucket,hit_rate_at_5,recall_at_5,ndcg_at_5,mrr_at_5,precision_at_5,hit_rate_at_10,recall_at_10,ndcg_at_10,mrr_at_10,precision_at_10,hit_rate_at_20,recall_at_20,ndcg_at_20,mrr_at_20,precision_at_20
24838,2015-09-01 03:00:00+00:00,452160,view,True,False,1,4,4-9,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
24840,2015-09-01 03:00:00+00:00,46232,view,True,False,5,21,10+,1.0,1.0,0.38685280723454163,0.2,0.2,1.0,1.0,0.38685280723454163,0.2,0.1,1.0,1.0,0.38685280723454163,0.2,0.05
24853,2015-09-01 03:00:00+00:00,202920,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24966,2015-09-01 03:00:00+00:00,18013,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25156,2015-09-01 03:00:00+00:00,162416,view,False,False,,25,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26002,2015-09-01 03:00:00+00:00,221638,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26143,2015-09-01 03:00:00+00:00,249463,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26195,2015-09-01 03:00:00+00:00,76060,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26228,2015-09-01 03:00:00+00:00,40007,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26330,2015-09-01 03:00:00+00:00,8300,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26343,2015-09-01 03:00:00+00:00,449539,view,False,False,,6,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26871,2015-09-01 03:00:00+00:00,395435,view,True,False,1,2,2-3,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
26964,2015-09-01 03:00:00+00:00,163990,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27067,2015-09-01 03:00:00+00:00,466302,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27075,2015-09-01 03:00:00+00:00,110283,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27143,2015-09-01 03:00:00+00:00,464760,view,True,False,2,5,4-9,1.0,1.0,0.6309297535714575,0.5,0.2,1.0,1.0,0.6309297535714575,0.5,0.1,1.0,1.0,0.6309297535714575,0.5,0.05
27256,2015-09-01 03:00:00+00:00,12332,view,False,False,,5,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27329,2015-09-01 03:00:00+00:00,65985,view,False,True,,6,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27721,2015-09-01 03:00:00+00:00,391564,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28219,2015-09-01 03:00:00+00:00,360877,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28273,2015-09-01 03:00:00+00:00,102131,view,True,False,1,5,4-9,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
28286,2015-09-01 03:00:00+00:00,178999,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28290,2015-09-01 03:00:00+00:00,88948,view,False,False,13,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.26264953503719357,0.07692307692307693,0.05
28314,2015-09-01 03:00:00+00:00,60214,view,True,False,1,2,2-3,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
28321,2015-09-01 03:00:00+00:00,190536,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28674,2015-09-01 03:00:00+00:00,324538,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28742,2015-09-01 03:00:00+00:00,158666,view,True,False,1,4,4-9,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
28824,2015-09-01 03:00:00+00:00,211229,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28995,2015-09-01 03:00:00+00:00,190536,view,False,False,,16,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29001,2015-09-01 03:00:00+00:00,248455,view,False,False,3,2,2-3,1.0,1.0,0.5,0.3333333333333333,0.2,1.0,1.0,0.5,0.3333333333333333,0.1,1.0,1.0,0.5,0.3333333333333333,0.05
29013,2015-09-01 03:00:00+00:00,261418,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29264,2015-09-01 03:00:00+00:00,162765,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29309,2015-09-01 03:00:00+00:00,176636,view,True,False,1,42,10+,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
29355,2015-09-01 03:00:00+00:00,4982,view,False,False,,4,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29529,2015-09-01 03:00:00+00:00,459475,view,False,False,,6,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29744,2015-09-01 03:00:00+00:00,345751,view,False,False,,7,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29802,2015-09-01 03:00:00+00:00,192193,view,False,False,,24,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29996,2015-09-01 03:00:00+00:00,210097,view,False,False,,4,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30295,2015-09-01 03:00:00+00:00,316439,view,False,False,,6,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30418,2015-09-01 03:00:00+00:00,317754,view,False,False,,5,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30438,2015-09-01 03:00:00+00:00,161623,view,False,False,,4,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30594,2015-09-01 03:00:00+00:00,330506,view,True,False,1,8,4-9,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
30716,2015-09-01 03:00:00+00:00,440157,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30863,2015-09-01 03:00:00+00:00,379848,view,False,False,,7,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30903,2015-09-01 03:00:00+00:00,182498,view,True,False,,82,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31038,2015-09-01 03:00:00+00:00,69150,view,False,False,,4,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31174,2015-09-01 03:00:00+00:00,168358,view,True,False,,95,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31218,2015-09-01 03:00:00+00:00,110489,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31345,2015-09-01 03:00:00+00:00,172236,view,False,False,6,3,2-3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3562071871080222,0.16666666666666666,0.1,1.0,1.0,0.3562071871080222,0.16666666666666666,0.05
31428,2015-09-01 03:00:00+00:00,438322,view,True,False,2,2,2-3,1.0,1.0,0.6309297535714575,0.5,0.2,1.0,1.0,0.6309297535714575,0.5,0.1,1.0,1.0,0.6309297535714575,0.5,0.05
31483,2015-09-01 03:00:00+00:00,16340,view,False,True,,9,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31519,2015-09-01 03:00:00+00:00,270142,addtocart,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31721,2015-09-01 03:00:00+00:00,249387,view,False,True,,4,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31817,2015-09-01 03:00:00+00:00,95174,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31838,2015-09-01 03:00:00+00:00,93389,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32252,2015-09-01 03:00:00+00:00,133138,view,True,False,1,143,10+,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
32420,2015-09-01 03:00:00+00:00,13366,view,False,True,,30,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32521,2015-09-01 03:00:00+00:00,167599,view,True,False,2,3,2-3,1.0,1.0,0.6309297535714575,0.5,0.2,1.0,1.0,0.6309297535714575,0.5,0.1,1.0,1.0,0.6309297535714575,0.5,0.05
32576,2015-09-01 03:00:00+00:00,59020,view,True,False,2,3,2-3,1.0,1.0,0.6309297535714575,0.5,0.2,1.0,1.0,0.6309297535714575,0.5,0.1,1.0,1.0,0.6309297535714575,0.5,0.05
32733,2015-09-01 03:00:00+00:00,428847,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32933,2015-09-01 03:00:00+00:00,44053,view,True,False,1,2,2-3,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
33674,2015-09-01 03:00:00+00:00,203728,view,False,False,,11,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33983,2015-09-01 03:00:00+00:00,167690,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34059,2015-09-01 03:00:00+00:00,85768,view,False,False,,7,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34520,2015-09-01 03:00:00+00:00,120990,view,False,False,,17,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34665,2015-09-01 03:00:00+00:00,400600,view,False,False,,24,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34893,2015-09-01 03:00:00+00:00,188709,view,True,False,6,10,10+,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3562071871080222,0.16666666666666666,0.1,1.0,1.0,0.3562071871080222,0.16666666666666666,0.05
35384,2015-09-01 03:00:00+00:00,377516,view,False,False,,11,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35958,2015-09-01 03:00:00+00:00,58455,view,False,False,,16,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36071,2015-09-01 03:00:00+00:00,136854,view,True,False,1,14,10+,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
36107,2015-09-01 03:00:00+00:00,172868,view,True,False,1,4,4-9,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
36330,2015-09-01 03:00:00+00:00,184756,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36370,2015-09-01 03:00:00+00:00,441668,view,True,False,1,2,2-3,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
36832,2015-09-01 03:00:00+00:00,411328,view,True,False,1,3,2-3,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
36866,2015-09-01 03:00:00+00:00,383307,view,False,False,,6,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36971,2015-09-01 03:00:00+00:00,411280,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37116,2015-09-01 03:00:00+00:00,39475,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37310,2015-09-01 03:00:00+00:00,280709,view,False,True,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37346,2015-09-01 03:00:00+00:00,152428,view,True,False,2,5,4-9,1.0,1.0,0.6309297535714575,0.5,0.2,1.0,1.0,0.6309297535714575,0.5,0.1,1.0,1.0,0.6309297535714575,0.5,0.05
37367,2015-09-01 03:00:00+00:00,223064,view,True,False,1,2,2-3,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
37529,2015-09-01 03:00:00+00:00,154477,view,False,False,,5,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37663,2015-09-01 03:00:00+00:00,398187,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37736,2015-09-01 03:00:00+00:00,183313,view,True,False,2,4,4-9,1.0,1.0,0.6309297535714575,0.5,0.2,1.0,1.0,0.6309297535714575,0.5,0.1,1.0,1.0,0.6309297535714575,0.5,0.05
37743,2015-09-01 03:00:00+00:00,341675,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37860,2015-09-01 03:00:00+00:00,402102,view,True,False,1,18,10+,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
37949,2015-09-01 03:00:00+00:00,334536,view,True,False,2,20,10+,1.0,1.0,0.6309297535714575,0.5,0.2,1.0,1.0,0.6309297535714575,0.5,0.1,1.0,1.0,0.6309297535714575,0.5,0.05
38102,2015-09-01 03:00:00+00:00,247909,view,False,False,,9,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38158,2015-09-01 03:00:00+00:00,242145,view,True,False,1,4,4-9,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
38464,2015-09-01 03:00:00+00:00,20915,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38801,2015-09-01 03:00:00+00:00,180897,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38823,2015-09-01 03:00:00+00:00,17567,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38919,2015-09-01 03:00:00+00:00,374824,view,True,False,4,11,10+,1.0,1.0,0.43067655807339306,0.25,0.2,1.0,1.0,0.43067655807339306,0.25,0.1,1.0,1.0,0.43067655807339306,0.25,0.05
38995,2015-09-01 03:00:00+00:00,94874,view,False,True,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39107,2015-09-01 03:00:00+00:00,204362,view,False,False,,7,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39296,2015-09-01 03:00:00+00:00,143558,view,False,False,,5,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39311,2015-09-01 03:00:00+00:00,321003,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39362,2015-09-01 03:00:00+00:00,119014,view,True,False,1,3,2-3,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
39657,2015-09-01 03:00:00+00:00,33245,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39707,2015-09-01 03:00:00+00:00,56297,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40124,2015-09-01 03:00:00+00:00,248724,view,False,False,,4,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40159,2015-09-01 03:00:00+00:00,338234,view,False,False,,6,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40318,2015-09-01 03:00:00+00:00,26387,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40320,2015-09-01 03:00:00+00:00,373725,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40470,2015-09-01 03:00:00+00:00,423293,view,True,False,2,6,4-9,1.0,1.0,0.6309297535714575,0.5,0.2,1.0,1.0,0.6309297535714575,0.5,0.1,1.0,1.0,0.6309297535714575,0.5,0.05
40570,2015-09-01 03:00:00+00:00,162399,addtocart,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40607,2015-09-01 03:00:00+00:00,190389,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40646,2015-09-01 03:00:00+00:00,262791,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40749,2015-09-01 03:00:00+00:00,237086,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41137,2015-09-01 03:00:00+00:00,348032,view,True,False,1,3,2-3,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
41221,2015-09-01 03:00:00+00:00,286217,view,True,False,7,12,10+,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.14285714285714285,0.1,1.0,1.0,0.3333333333333333,0.14285714285714285,0.05
41238,2015-09-01 03:00:00+00:00,380073,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41484,2015-09-01 03:00:00+00:00,141395,view,True,False,1,3,2-3,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
41564,2015-09-01 03:00:00+00:00,300003,view,False,False,,5,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41579,2015-09-01 03:00:00+00:00,236579,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41837,2015-09-01 03:00:00+00:00,62507,view,False,False,,6,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41939,2015-09-01 03:00:00+00:00,109434,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42116,2015-09-01 03:00:00+00:00,182785,view,False,False,,6,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42245,2015-09-01 03:00:00+00:00,280773,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42404,2015-09-01 03:00:00+00:00,106999,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42443,2015-09-01 03:00:00+00:00,17114,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42552,2015-09-01 03:00:00+00:00,176424,view,True,False,,110,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42812,2015-09-01 03:00:00+00:00,70079,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42896,2015-09-01 03:00:00+00:00,320130,view,False,False,,12,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42999,2015-09-01 03:00:00+00:00,366186,view,False,False,,4,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43087,2015-09-01 03:00:00+00:00,445105,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43176,2015-09-01 03:00:00+00:00,449966,view,False,False,,4,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43208,2015-09-01 03:00:00+00:00,462853,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43306,2015-09-01 03:00:00+00:00,455265,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43431,2015-09-01 03:00:00+00:00,100108,view,True,False,1,3,2-3,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
43670,2015-09-01 03:00:00+00:00,303715,view,False,False,,7,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43686,2015-09-01 03:00:00+00:00,336200,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43807,2015-09-01 03:00:00+00:00,330469,view,True,False,1,2,2-3,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
43853,2015-09-01 03:00:00+00:00,272263,view,False,False,,24,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44523,2015-09-01 03:00:00+00:00,181365,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44708,2015-09-01 03:00:00+00:00,20132,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44718,2015-09-01 03:00:00+00:00,192449,view,True,False,2,3,2-3,1.0,1.0,0.6309297535714575,0.5,0.2,1.0,1.0,0.6309297535714575,0.5,0.1,1.0,1.0,0.6309297535714575,0.5,0.05
44756,2015-09-01 03:00:00+00:00,271537,view,False,False,,52,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44796,2015-09-01 03:00:00+00:00,224231,view,False,False,,12,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45041,2015-09-01 03:00:00+00:00,92835,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45198,2015-09-01 03:00:00+00:00,118452,view,True,False,1,2,2-3,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
45487,2015-09-01 03:00:00+00:00,27308,view,False,False,,7,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
