block,family,magnitude,store_id,dept_id,date,window_position,original_actual_sales,injected_actual_sales,expected_sales,prior_robust_scale,prior_sales_robust_scale,score_before,score_after,detected,direction_correct,detected_at_4
development_2,three_day_negative_sustained_drop,4,CA_1,HOUSEHOLD_1,2015-05-19,1,564.0,0.0,588.5409164927779,89.50719752401402,162.3447,-0.5338179405721548,-6.834987182841008,True,True,True
development_2,three_day_negative_sustained_drop,4,CA_1,HOUSEHOLD_1,2015-05-20,2,609.0,0.0,585.3805073202093,89.50719752401402,162.3447,0.004243919309533401,-6.799678188033963,True,True,True
development_2,three_day_negative_sustained_drop,4,CA_1,HOUSEHOLD_1,2015-05-21,3,583.0,0.0,583.215079786395,89.50719752401402,162.3447,-0.26204273836166775,-6.775485412550926,True,True,True
development_2,one_day_positive_spike,2,CA_1,HOUSEHOLD_2,2015-04-28,1,221.0,295.13,198.13988295907643,31.521097558322186,37.065,0.045356322686042325,2.3971145336062145,False,True,False
development_2,one_day_positive_spike,4,CA_1,HOUSEHOLD_2,2015-04-28,1,221.0,369.26,198.13988295907643,31.521097558322186,37.065,0.045356322686042325,4.748872744526387,True,True,True
development_2,one_day_negative_drop,2,CA_1,HOUSEHOLD_2,2015-04-29,1,165.0,90.87,198.13988295907643,31.521097558322186,37.065,-1.7312315609174873,-4.08298977183766,True,True,True
development_2,one_day_negative_drop,4,CA_1,HOUSEHOLD_2,2015-04-29,1,165.0,16.74000000000001,198.13988295907643,31.521097558322186,37.065,-1.7312315609174873,-6.434747982757832,True,True,True
development_2,two_day_positive_sustained_spike,2,CA_1,HOUSEHOLD_2,2015-04-30,1,182.0,256.13,203.79024328656365,31.521097558322186,37.065,-1.3711666979629848,0.9805915129571874,False,True,False
development_2,two_day_positive_sustained_spike,2,CA_1,HOUSEHOLD_2,2015-05-01,2,238.0,312.13,261.7339730704504,31.521097558322186,37.065,-1.4328311048032087,0.9189271061169635,False,True,False
development_2,two_day_positive_sustained_spike,4,CA_1,HOUSEHOLD_2,2015-04-30,1,182.0,330.26,203.79024328656365,31.521097558322186,37.065,-1.3711666979629848,3.3323497238773596,True,True,False
development_2,two_day_positive_sustained_spike,4,CA_1,HOUSEHOLD_2,2015-05-01,2,238.0,386.26,261.7339730704504,31.521097558322186,37.065,-1.4328311048032087,3.270685317037136,True,True,False
development_2,two_day_negative_sustained_drop,2,CA_1,HOUSEHOLD_2,2015-05-02,1,290.0,215.87,302.411215626781,31.521097558322186,37.065,-1.0736190747424086,-3.425377285662581,True,True,False
development_2,two_day_negative_sustained_drop,2,CA_1,HOUSEHOLD_2,2015-05-03,2,359.0,284.87,304.8064718385462,31.521097558322186,37.065,1.0394020110557227,-1.3123561998644495,False,True,False
development_2,two_day_negative_sustained_drop,4,CA_1,HOUSEHOLD_2,2015-05-02,1,290.0,141.74,302.411215626781,31.521097558322186,37.065,-1.0736190747424086,-5.777135496582754,True,True,True
development_2,two_day_negative_sustained_drop,4,CA_1,HOUSEHOLD_2,2015-05-03,2,359.0,210.74,304.8064718385462,31.521097558322186,37.065,1.0394020110557227,-3.664114410784622,True,True,False
development_2,three_day_positive_sustained_spike,2,CA_1,HOUSEHOLD_2,2015-05-04,1,212.0,286.13,204.92339430993923,31.521097558322186,37.065,-0.45537215993291613,1.896386050987257,False,True,False
development_2,three_day_positive_sustained_spike,2,CA_1,HOUSEHOLD_2,2015-05-05,2,194.0,268.13,197.13615565076103,31.521097558322186,37.065,-0.7793698037943179,1.5723884071258545,False,True,False
development_2,three_day_positive_sustained_spike,2,CA_1,HOUSEHOLD_2,2015-05-06,3,198.0,272.13,200.39002732866996,31.521097558322186,37.065,-0.7556990442114532,1.5960591667087192,False,True,False
development_2,three_day_positive_sustained_spike,4,CA_1,HOUSEHOLD_2,2015-05-04,1,212.0,360.26,204.92339430993923,31.521097558322186,37.065,-0.45537215993291613,4.248144261907429,True,True,True
development_2,three_day_positive_sustained_spike,4,CA_1,HOUSEHOLD_2,2015-05-05,2,194.0,342.26,197.13615565076103,31.521097558322186,37.065,-0.7793698037943179,3.9241466180460267,True,True,False
development_2,three_day_positive_sustained_spike,4,CA_1,HOUSEHOLD_2,2015-05-06,3,198.0,346.26,200.39002732866996,31.521097558322186,37.065,-0.7556990442114532,3.9478173776288914,True,True,False
development_2,three_day_negative_sustained_drop,2,CA_1,HOUSEHOLD_2,2015-05-07,1,190.0,115.87,202.500866882326,31.521097558322186,37.065,-1.0764632414272501,-3.4282214523474224,True,True,False
development_2,three_day_negative_sustained_drop,2,CA_1,HOUSEHOLD_2,2015-05-08,2,243.0,168.87,248.0385750095059,31.521097558322186,37.065,-0.8397236463350134,-3.1914818572551855,True,True,False
development_2,three_day_negative_sustained_drop,2,CA_1,HOUSEHOLD_2,2015-05-09,3,287.0,212.87,291.11546790564574,31.521097558322186,37.065,-0.8104382731924007,-3.162196484112573,True,True,False
development_2,three_day_negative_sustained_drop,4,CA_1,HOUSEHOLD_2,2015-05-07,1,190.0,41.74000000000001,202.500866882326,31.521097558322186,37.065,-1.0764632414272501,-5.779979663267595,True,True,True
development_2,three_day_negative_sustained_drop,4,CA_1,HOUSEHOLD_2,2015-05-08,2,243.0,94.74000000000001,248.0385750095059,31.521097558322186,37.065,-0.8397236463350134,-5.543240068175359,True,True,True
development_2,three_day_negative_sustained_drop,4,CA_1,HOUSEHOLD_2,2015-05-09,3,287.0,138.74,291.11546790564574,31.521097558322186,37.065,-0.8104382731924007,-5.513954695032746,True,True,True
development_2,one_day_positive_spike,2,CA_2,FOODS_1,2015-05-10,1,267.0,398.95140000000004,284.592118927264,58.166015615257926,65.9757,0.22012242244146007,2.4886532579176133,False,True,False
development_2,one_day_positive_spike,4,CA_2,FOODS_1,2015-05-10,1,267.0,530.9028000000001,284.592118927264,58.166015615257926,65.9757,0.22012242244146007,4.757184093393766,True,True,True
development_2,one_day_negative_drop,2,CA_2,FOODS_1,2015-05-11,1,285.0,153.0486,247.14596825389305,58.166015615257926,65.9757,1.1733620433245944,-1.0951687921515583,False,True,False
development_2,one_day_negative_drop,4,CA_2,FOODS_1,2015-05-11,1,285.0,21.097199999999987,247.14596825389305,58.166015615257926,65.9757,1.1733620433245944,-3.363699627627711,True,True,False
development_2,two_day_positive_sustained_spike,2,CA_2,FOODS_1,2015-05-12,1,158.0,289.95140000000004,247.7104345975558,58.166015615257926,65.9757,-1.019747885116171,1.248782950359982,False,True,False
development_2,two_day_positive_sustained_spike,2,CA_2,FOODS_1,2015-05-13,2,207.0,338.95140000000004,247.7104345975558,58.166015615257926,65.9757,-0.17733157927681298,2.09119925619934,False,True,False
development_2,two_day_positive_sustained_spike,4,CA_2,FOODS_1,2015-05-12,1,158.0,421.9028,247.7104345975558,58.166015615257926,65.9757,-1.019747885116171,3.517313785836134,True,True,False
development_2,two_day_positive_sustained_spike,4,CA_2,FOODS_1,2015-05-13,2,207.0,470.9028,247.7104345975558,58.166015615257926,65.9757,-0.17733157927681298,4.359730091675492,True,True,True
development_2,two_day_negative_sustained_drop,2,CA_2,FOODS_1,2015-05-14,1,221.0,89.0486,248.7171369290249,58.166015615257926,65.9757,0.04605139669451316,-2.2224794387816402,False,True,False
development_2,two_day_negative_sustained_drop,2,CA_2,FOODS_1,2015-05-15,2,392.0,260.04859999999996,291.19156544870634,58.166015615257926,65.9757,2.2556848075586413,-0.012846027917511736,False,True,False
development_2,two_day_negative_sustained_drop,4,CA_2,FOODS_1,2015-05-14,1,221.0,0.0,248.7171369290249,58.166015615257926,65.9757,0.04605139669451316,-3.7534180643360617,True,True,False
development_2,two_day_negative_sustained_drop,4,CA_2,FOODS_1,2015-05-15,2,392.0,128.0972,291.19156544870634,58.166015615257926,65.9757,2.2556848075586413,-2.281376863393664,False,True,False
development_2,three_day_positive_sustained_spike,2,CA_2,FOODS_1,2015-05-16,1,432.0,563.9514,357.7995419460718,58.166015615257926,65.9757,1.7982359653796396,4.066766800855793,True,True,True
development_2,three_day_positive_sustained_spike,2,CA_2,FOODS_1,2015-05-17,2,326.0,457.95140000000004,323.4745924884024,58.166015615257926,65.9757,0.5659863470384275,2.8345171825145807,False,True,False
development_2,three_day_positive_sustained_spike,2,CA_2,FOODS_1,2015-05-18,3,206.0,337.95140000000004,246.25694281764515,58.166015615257926,65.9757,-0.16953507172659166,2.0989957637495613,False,True,False
development_2,three_day_positive_sustained_spike,4,CA_2,FOODS_1,2015-05-16,1,432.0,695.9028000000001,357.7995419460718,58.166015615257926,65.9757,1.7982359653796396,6.335297636331945,True,True,True
development_2,three_day_positive_sustained_spike,4,CA_2,FOODS_1,2015-05-17,2,326.0,589.9028000000001,323.4745924884024,58.166015615257926,65.9757,0.5659863470384275,5.1030480179907345,True,True,True
development_2,three_day_positive_sustained_spike,4,CA_2,FOODS_1,2015-05-18,3,206.0,469.9028,246.25694281764515,58.166015615257926,65.9757,-0.16953507172659166,4.367526599225713,True,True,True
development_2,three_day_negative_sustained_drop,2,CA_2,FOODS_1,2015-05-19,1,263.0,131.0486,247.15450399803407,58.166015615257926,65.9757,0.7949875662120892,-1.4735432692640635,False,True,False
development_2,three_day_negative_sustained_drop,2,CA_2,FOODS_1,2015-05-20,2,279.0,147.0486,247.15450399803407,58.166015615257926,65.9757,1.0700622783229001,-1.1984685571532527,False,True,False
development_2,three_day_negative_sustained_drop,2,CA_2,FOODS_1,2015-05-21,3,333.0,201.0486,248.16120632950313,58.166015615257926,65.9757,1.9811320345712533,-0.2873988009048995,False,True,False
development_2,three_day_negative_sustained_drop,4,CA_2,FOODS_1,2015-05-19,1,263.0,0.0,247.15450399803407,58.166015615257926,65.9757,0.7949875662120892,-3.7265530141093635,True,True,False
development_2,three_day_negative_sustained_drop,4,CA_2,FOODS_1,2015-05-20,2,279.0,15.097199999999987,247.15450399803407,58.166015615257926,65.9757,1.0700622783229001,-3.4669993926294054,True,True,False
development_2,three_day_negative_sustained_drop,4,CA_2,FOODS_1,2015-05-21,3,333.0,69.09719999999999,248.16120632950313,58.166015615257926,65.9757,1.9811320345712533,-2.555929636381052,False,True,False
development_2,one_day_positive_spike,2,CA_2,FOODS_2,2015-04-28,1,139.0,179.0302,97.05011095419374,15.638457611412955,20.0151,4.489530257559678,7.049258396656078,True,True,True
development_2,one_day_positive_spike,4,CA_2,FOODS_2,2015-04-28,1,139.0,219.06040000000002,97.05011095419374,15.638457611412955,20.0151,4.489530257559678,9.608986535752477,True,True,True
development_2,one_day_negative_drop,2,CA_2,FOODS_2,2015-04-29,1,111.0,70.96979999999999,96.0846035577264,15.638457611412955,20.0151,2.7608116540189505,0.2010835149225519,False,False,False
development_2,one_day_negative_drop,4,CA_2,FOODS_2,2015-04-29,1,111.0,30.9396,96.0846035577264,15.638457611412955,20.0151,2.7608116540189505,-2.358644624173847,False,True,False
development_2,two_day_positive_sustained_spike,2,CA_2,FOODS_2,2015-04-30,1,94.0,134.0302,95.84021276640662,15.638457611412955,20.0151,1.6893754788521642,4.249103617948564,True,True,True
development_2,two_day_positive_sustained_spike,2,CA_2,FOODS_2,2015-05-01,2,112.0,152.0302,118.20501004409144,15.638457611412955,20.0151,1.4102688440329223,3.969996983129323,True,True,False
development_2,two_day_positive_sustained_spike,4,CA_2,FOODS_2,2015-04-30,1,94.0,174.06040000000002,95.84021276640662,15.638457611412955,20.0151,1.6893754788521642,6.808831757044964,True,True,True
development_2,two_day_positive_sustained_spike,4,CA_2,FOODS_2,2015-05-01,2,112.0,192.06040000000002,118.20501004409144,15.638457611412955,20.0151,1.4102688440329223,6.529725122225722,True,True,True
development_2,two_day_negative_sustained_drop,2,CA_2,FOODS_2,2015-05-02,1,125.0,84.96979999999999,137.61706837797607,15.638457611412955,20.0151,1.0002502543987954,-1.559477884697604,False,True,False
development_2,two_day_negative_sustained_drop,2,CA_2,FOODS_2,2015-05-03,2,188.0,147.9698,146.48980626177772,15.638457611412955,20.0151,4.4614139740674315,1.9016858349710317,False,False,False
development_2,two_day_negative_sustained_drop,4,CA_2,FOODS_2,2015-05-02,1,125.0,44.9396,137.61706837797607,15.638457611412955,20.0151,1.0002502543987954,-4.1192060237940025,True,True,True
development_2,two_day_negative_sustained_drop,4,CA_2,FOODS_2,2015-05-03,2,188.0,107.9396,146.48980626177772,15.638457611412955,20.0151,4.4614139740674315,-0.6580423041253668,False,True,False
development_2,three_day_positive_sustained_spike,2,CA_2,FOODS_2,2015-05-04,1,96.0,136.0302,105.7965348612616,15.638457611412955,20.0151,1.1806090587514726,3.740337197847872,True,True,False
development_2,three_day_positive_sustained_spike,2,CA_2,FOODS_2,2015-05-05,2,135.0,175.0302,103.42024126179918,15.638457611412955,20.0151,3.8264130521878834,6.386141191284283,True,True,True
development_2,three_day_positive_sustained_spike,2,CA_2,FOODS_2,2015-05-06,3,77.0,117.03020000000001,102.51698622971492,15.638457611412955,20.0151,0.175365974102221,2.7350941131986213,False,True,False
development_2,three_day_positive_sustained_spike,4,CA_2,FOODS_2,2015-05-04,1,96.0,176.06040000000002,105.7965348612616,15.638457611412955,20.0151,1.1806090587514726,6.3000653369442725,True,True,True
development_2,three_day_positive_sustained_spike,4,CA_2,FOODS_2,2015-05-05,2,135.0,215.06040000000002,103.42024126179918,15.638457611412955,20.0151,3.8264130521878834,8.945869330380683,True,True,True
development_2,three_day_positive_sustained_spike,4,CA_2,FOODS_2,2015-05-06,3,77.0,157.06040000000002,102.51698622971492,15.638457611412955,20.0151,0.175365974102221,5.29482225229502,True,True,True
development_2,three_day_negative_sustained_drop,2,CA_2,FOODS_2,2015-05-07,1,84.0,43.9698,102.70567624249207,15.638457611412955,20.0151,0.6109146807887387,-1.9488134583076595,False,True,False
development_2,three_day_negative_sustained_drop,2,CA_2,FOODS_2,2015-05-08,2,83.0,42.9698,116.47789779775188,15.638457611412955,20.0151,-0.3336939195171517,-2.89342205861355,False,True,False
development_2,three_day_negative_sustained_drop,2,CA_2,FOODS_2,2015-05-09,3,94.0,53.9698,139.68510772922647,15.638457611412955,20.0151,-1.1142830437646585,-3.674011182861058,True,True,False
development_2,three_day_negative_sustained_drop,4,CA_2,FOODS_2,2015-05-07,1,84.0,3.9395999999999987,102.70567624249207,15.638457611412955,20.0151,0.6109146807887387,-4.508541597404058,True,True,True
development_2,three_day_negative_sustained_drop,4,CA_2,FOODS_2,2015-05-08,2,83.0,2.9395999999999987,116.47789779775188,15.638457611412955,20.0151,-0.3336939195171517,-5.453150197709951,True,True,True
development_2,three_day_negative_sustained_drop,4,CA_2,FOODS_2,2015-05-09,3,94.0,13.939599999999999,139.68510772922647,15.638457611412955,20.0151,-1.1142830437646585,-6.233739321957456,True,True,True
development_2,one_day_positive_spike,2,CA_2,FOODS_3,2015-05-10,1,883.0,1265.5108,870.2608510400776,155.6170221309546,191.25539999999998,1.0949736237707526,3.5530003535080055,True,True,False
development_2,one_day_positive_spike,4,CA_2,FOODS_3,2015-05-10,1,883.0,1648.0216,870.2608510400776,155.6170221309546,191.25539999999998,1.0949736237707526,6.011027083245258,True,True,True
development_2,one_day_negative_drop,2,CA_2,FOODS_3,2015-05-11,1,876.0,493.48920000000004,788.653594562265,155.6170221309546,191.25539999999998,1.5744022586088438,-0.8836244711284084,False,True,False
development_2,one_day_negative_drop,4,CA_2,FOODS_3,2015-05-11,1,876.0,110.97840000000008,788.653594562265,155.6170221309546,191.25539999999998,1.5744022586088438,-3.341651200865661,True,True,False
development_2,two_day_positive_sustained_spike,2,CA_2,FOODS_3,2015-05-12,1,784.0,1166.5108,765.0272494878595,155.6170221309546,191.25539999999998,1.1350309482642926,3.5930576780015455,True,True,False
development_2,two_day_positive_sustained_spike,2,CA_2,FOODS_3,2015-05-13,2,841.0,1223.5108,765.0272494878595,155.6170221309546,191.25539999999998,1.501314785465813,3.959341515203066,True,True,False
development_2,two_day_positive_sustained_spike,4,CA_2,FOODS_3,2015-05-12,1,784.0,1549.0216,765.0272494878595,155.6170221309546,191.25539999999998,1.1350309482642926,6.051084407738798,True,True,True
development_2,two_day_positive_sustained_spike,4,CA_2,FOODS_3,2015-05-13,2,841.0,1606.0216,765.0272494878595,155.6170221309546,191.25539999999998,1.501314785465813,6.417368244940318,True,True,True
development_2,two_day_negative_sustained_drop,2,CA_2,FOODS_3,2015-05-14,1,688.0,305.48920000000004,764.8585985113567,155.6170221309546,191.25539999999998,0.5192156106410515,-1.9388111190962007,False,True,False
development_2,two_day_negative_sustained_drop,2,CA_2,FOODS_3,2015-05-15,2,976.0,593.4892,918.6272135343186,155.6170221309546,191.25539999999998,1.3817908169965616,-1.076235912740691,False,True,False
development_2,two_day_negative_sustained_drop,4,CA_2,FOODS_3,2015-05-14,1,688.0,0.0,764.8585985113567,155.6170221309546,191.25539999999998,0.5192156106410515,-3.901894564703618,True,True,False
development_2,two_day_negative_sustained_drop,4,CA_2,FOODS_3,2015-05-15,2,976.0,210.97840000000008,918.6272135343186,155.6170221309546,191.25539999999998,1.3817908169965616,-3.5342626424779433,True,True,False
development_2,three_day_positive_sustained_spike,2,CA_2,FOODS_3,2015-05-16,1,1138.0,1520.5108,1107.588185605494,155.6170221309546,191.25539999999998,1.2085387414717699,3.6665654712090228,True,True,False
development_2,three_day_positive_sustained_spike,2,CA_2,FOODS_3,2015-05-17,2,1102.0,1484.5108,1109.1135775728033,155.6170221309546,191.25539999999998,0.9673993631862052,3.425426092923458,True,True,False
development_2,three_day_positive_sustained_spike,2,CA_2,FOODS_3,2015-05-18,3,835.0,1217.5108,777.0737238397609,155.6170221309546,191.25539999999998,1.3853475596136509,3.843374289350903,True,True,False
development_2,three_day_positive_sustained_spike,4,CA_2,FOODS_3,2015-05-16,1,1138.0,1903.0216,1107.588185605494,155.6170221309546,191.25539999999998,1.2085387414717699,6.124592200946275,True,True,True
